authors-1  | 	at io.helidon.webserver.http1.Http1Connection.route(Http1Connection.java:548)
authors-1  | 	at io.helidon.webserver.http1.Http1Connection.handle(Http1Connection.java:216)
authors-1  | 	at io.helidon.webserver.ConnectionHandler.run(ConnectionHandler.java:190)
authors-1  | 	at io.helidon.common.task.InterruptableTask.call(InterruptableTask.java:47)
authors-1  | 	at io.helidon.webserver.ThreadPerTaskExecutor$ThreadBoundFuture.run(ThreadPerTaskExecutor.java:240)
authors-1  | 	at java.base/java.lang.VirtualThread.run(VirtualThread.java:329)
authors-1  | Caused by: org.postgresql.util.PSQLException: ERROR: relation "author" does not exist
authors-1  |   Position: 44
authors-1  | 	at org.postgresql.core.v3.QueryExecutorImpl.receiveErrorResponse(QueryExecutorImpl.java:2846)
authors-1  | 	at org.postgresql.core.v3.QueryExecutorImpl.processResults(QueryExecutorImpl.java:2531)
authors-1  | 	at org.postgresql.core.v3.QueryExecutorImpl.execute(QueryExecutorImpl.java:429)
authors-1  | 	at org.postgresql.jdbc.PgStatement.executeInternal(PgStatement.java:526)
authors-1  | 	at org.postgresql.jdbc.PgStatement.execute(PgStatement.java:436)
authors-1  | 	at org.postgresql.jdbc.PgPreparedStatement.executeWithFlags(PgPreparedStatement.java:196)
authors-1  | 	at org.postgresql.jdbc.PgPreparedStatement.executeQuery(PgPreparedStatement.java:139)
authors-1  | 	at com.zaxxer.hikari.pool.ProxyPreparedStatement.executeQuery(ProxyPreparedStatement.java:52)
authors-1  | 	at com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeQuery(HikariProxyPreparedStatement.java)
authors-1  | 	at io.helidon.integrations.jdbc.DelegatingPreparedStatement.executeQuery(DelegatingPreparedStatement.java:88)
authors-1  | 	at org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.executeQuery(DeferredResultSetAccess.java:240)
authors-1  | 	... 89 more
authors-1  | 
authors-1  | 2026.02.09 06:52:46 WARNING io.helidon.webserver.http.ErrorHandlers VirtualThread[#92,[0x335b406d 0x07f1db28] WebServer socket]/runnable@ForkJoinPool-1-worker-1: [0x335b406d 0x07f1db28] Request failed: HttpPrologue[protocol=HTTP, protocolVersion=1.1, method=GET, uriPath=/authors, query=, fragment=], cannot send error response, as response already sent
authors-1  | io.helidon.http.RequestException: Internal exception in JAX-RS processing
authors-1  | 	at io.helidon.http.RequestException$Builder.build(RequestException.java:157)
authors-1  | 	at io.helidon.webserver.http.ErrorHandlers.unhandledError(ErrorHandlers.java:197)
authors-1  | 	at io.helidon.webserver.http.ErrorHandlers.runWithErrorHandling(ErrorHandlers.java:105)
authors-1  | 	at io.helidon.webserver.http.Filters$FilterChainImpl.proceed(Filters.java:136)
authors-1  | 	at io.helidon.webserver.http.Filters$FilterProceeder.proceed(Filters.java:158)
authors-1  | 	at io.helidon.webserver.observe.metrics.MetricsFeature.lambda$configureVendorMetrics$2(MetricsFeature.java:91)
authors-1  | 	at io.helidon.webserver.http.Filters$FilterChainImpl.proceed(Filters.java:128)
authors-1  | 	at io.helidon.webserver.http.Filters$FilterProceeder.proceed(Filters.java:158)
authors-1  | 	at io.helidon.webserver.RequestScopeFeature$RequestScopeFilter.filter(RequestScopeFeature.java:105)
authors-1  | 	at io.helidon.webserver.http.Filters$FilterChainImpl.proceed(Filters.java:128)
authors-1  | 	at io.helidon.webserver.http.Filters$FilterProceeder.proceed(Filters.java:158)
authors-1  | 	at io.helidon.common.context.Contexts.runInContext(Contexts.java:117)
authors-1  | 	at io.helidon.webserver.context.ContextRoutingFeature.filter(ContextRoutingFeature.java:72)
authors-1  | 	at io.helidon.webserver.http.Filters$FilterChainImpl.proceed(Filters.java:128)
authors-1  | 	at io.helidon.webserver.http.Filters.executeFilters(Filters.java:93)
authors-1  | 	at io.helidon.webserver.http.Filters.lambda$filter$1(Filters.java:89)
authors-1  | 	at io.helidon.webserver.http.ErrorHandlers.runWithErrorHandling(ErrorHandlers.java:76)
authors-1  | 	at io.helidon.webserver.http.Filters.filter(Filters.java:89)
authors-1  | 	at io.helidon.webserver.http.HttpRoutingImpl.route(HttpRoutingImpl.java:74)
